date,month,is_weekend,num_appliances_used,peak_hour_usage,off_peak_usage,daily_kwh,monthly_kwh,monthly_bill,usage_label
06-03-2022,3,1,6,4.131,2.626,7.947,217.93,1362.19,0
07-03-2022,3,0,5,3.427,2.311,6.958,217.93,1362.19,0
08-03-2022,3,0,5,3.248,2.482,7.292,217.93,1362.19,0
09-03-2022,3,0,4,2.862,2.489,6.41,217.93,1362.19,0
10-03-2022,3,0,4,2.597,2.035,6.758,217.93,1362.19,0
11-03-2022,3,0,5,3.317,2.049,7.187,217.93,1362.19,0
12-03-2022,3,1,5,4.202,1.783,7.018,217.93,1362.19,0
13-03-2022,3,1,6,4.478,2.437,8.82,217.93,1362.19,1
14-03-2022,3,0,5,4.015,2.436,8.44,217.93,1362.19,1
15-03-2022,3,0,4,2.23,1.803,5.076,217.93,1362.19,0
16-03-2022,3,0,4,3.073,2.626,6.733,217.93,1362.19,0
17-03-2022,3,0,4,3.577,1.953,6.786,217.93,1362.19,0
18-03-2022,3,0,4,3.05,1.569,5.553,217.93,1362.19,0
19-03-2022,3,1,7,3.415,2.948,7.551,217.93,1362.19,0
20-03-2022,3,1,4,3.384,1.608,6.332,217.93,1362.19,0
21-03-2022,3,0,4,3.231,2.489,7.422,217.93,1362.19,0
22-03-2022,3,0,5,3.367,2.516,7.415,217.93,1362.19,0
23-03-2022,3,0,5,3.519,2.396,7.356,217.93,1362.19,0
24-03-2022,3,0,5,2.938,2.143,6.388,217.93,1362.19,0
25-03-2022,3,0,5,3.354,2.451,6.782,217.93,1362.19,0
26-03-2022,3,1,5,3.672,2.615,8.024,217.93,1362.19,0
27-03-2022,3,1,6,4.304,2.104,8.136,217.93,1362.19,0
28-03-2022,3,0,5,3.271,2.593,7.117,217.93,1362.19,0
29-03-2022,3,0,5,2.922,2.579,6.561,217.93,1362.19,0
30-03-2022,3,0,4,3.723,2.288,8.133,217.93,1362.19,0
31-03-2022,3,0,4,2.418,2.039,6.056,217.93,1362.19,0
01-04-2022,4,0,5,4.393,2.581,8.633,261.61,1812.23,1
02-04-2022,4,1,5,4.913,2.452,9.041,261.61,1812.23,1
03-04-2022,4,1,7,6.284,2.195,9.498,261.61,1812.23,1
04-04-2022,4,0,6,4.839,2.29,9.229,261.61,1812.23,1
05-04-2022,4,0,6,4.34,2.646,8.325,261.61,1812.23,1
06-04-2022,4,0,6,4.488,2.434,8.751,261.61,1812.23,1
07-04-2022,4,0,6,5.345,2.726,10.154,261.61,1812.23,1
08-04-2022,4,0,6,4.221,2.298,8.052,261.61,1812.23,0
09-04-2022,4,1,8,4.994,2.3,8.321,261.61,1812.23,1
10-04-2022,4,1,6,5.516,3.058,9.077,261.61,1812.23,1
11-04-2022,4,0,5,4.575,1.796,7.856,261.61,1812.23,0
12-04-2022,4,0,5,4.716,2.15,8.466,261.61,1812.23,1
13-04-2022,4,0,6,4.869,2.484,8.621,261.61,1812.23,1
14-04-2022,4,0,5,5.158,2.596,9.308,261.61,1812.23,1
15-04-2022,4,0,6,3.913,2.594,8.179,261.61,1812.23,0
16-04-2022,4,1,6,4.919,3.093,9.91,261.61,1812.23,1
17-04-2022,4,1,7,5.815,2.465,9.689,261.61,1812.23,1
18-04-2022,4,0,6,4.158,2.138,7.778,261.61,1812.23,0
19-04-2022,4,0,7,4.167,2.434,8.03,261.61,1812.23,0
20-04-2022,4,0,6,5.346,2.304,9.163,261.61,1812.23,1
21-04-2022,4,0,6,3.952,2.38,7.627,261.61,1812.23,0
22-04-2022,4,0,5,4.309,2.005,7.607,261.61,1812.23,0
23-04-2022,4,1,6,5.376,2.635,9.329,261.61,1812.23,1
24-04-2022,4,1,6,5.924,2.511,9.998,261.61,1812.23,1
25-04-2022,4,0,6,3.852,2.021,7.034,261.61,1812.23,0
26-04-2022,4,0,6,4.766,2.69,8.776,261.61,1812.23,1
27-04-2022,4,0,5,4.094,2.057,8.374,261.61,1812.23,1
28-04-2022,4,0,5,4.701,1.945,8.505,261.61,1812.23,1
29-04-2022,4,0,6,4.237,2.426,7.78,261.61,1812.23,0
30-04-2022,4,1,9,6.479,2.173,10.498,261.61,1812.23,1
01-05-2022,5,1,7,5.19,2.677,9.618,272.27,1838.32,1
02-05-2022,5,0,6,3.615,1.548,6.621,272.27,1838.32,0
03-05-2022,5,0,5,4.134,1.991,7.342,272.27,1838.32,0
04-05-2022,5,0,6,4.495,2.873,8.539,272.27,1838.32,1
05-05-2022,5,0,5,4.883,2.094,8.567,272.27,1838.32,1
06-05-2022,5,0,6,4.097,2.247,7.506,272.27,1838.32,0
07-05-2022,5,1,6,4.905,2.782,9.626,272.27,1838.32,1
08-05-2022,5,1,8,6.084,2.362,10.498,272.27,1838.32,1
09-05-2022,5,0,6,4.05,2.629,8.162,272.27,1838.32,0
10-05-2022,5,0,7,4.678,2.852,9.486,272.27,1838.32,1
11-05-2022,5,0,6,4.537,2.544,8.416,272.27,1838.32,1
12-05-2022,5,0,6,4.687,1.967,7.868,272.27,1838.32,0
13-05-2022,5,0,6,4.3,2.219,8.459,272.27,1838.32,1
14-05-2022,5,1,7,5.179,3.314,10.625,272.27,1838.32,1
15-05-2022,5,1,6,5.534,2.253,10.072,272.27,1838.32,1
16-05-2022,5,0,6,4.242,3.296,9.171,272.27,1838.32,1
17-05-2022,5,0,6,4.056,2.913,8.814,272.27,1838.32,1
18-05-2022,5,0,5,4.941,2.456,9.021,272.27,1838.32,1
19-05-2022,5,0,7,4.945,2.589,9.595,272.27,1838.32,1
20-05-2022,5,0,6,5.307,2.261,9.241,272.27,1838.32,1
21-05-2022,5,1,7,5.864,2.473,10.159,272.27,1838.32,1
22-05-2022,5,1,6,4.893,2.193,8.132,272.27,1838.32,0
23-05-2022,5,0,7,4.789,2.481,8.678,272.27,1838.32,1
24-05-2022,5,0,7,4.344,2.091,8.26,272.27,1838.32,0
25-05-2022,5,0,5,3.789,1.875,7.454,272.27,1838.32,0
26-05-2022,5,0,6,4.421,2.79,9.071,272.27,1838.32,1
27-05-2022,5,0,7,5.143,2.016,8.707,272.27,1838.32,1
28-05-2022,5,1,7,5.66,2.766,9.665,272.27,1838.32,1
29-05-2022,5,1,6,4.844,1.832,8.152,272.27,1838.32,0
30-05-2022,5,0,6,4.407,2.589,8.515,272.27,1838.32,1
31-05-2022,5,0,5,4.393,2.238,8.228,272.27,1838.32,0
01-06-2022,6,0,5,3.774,2.696,7.583,256.92,1742.54,0
02-06-2022,6,0,5,4.735,2.2,8.329,256.92,1742.54,1
03-06-2022,6,0,5,4.359,1.697,7.521,256.92,1742.54,0
04-06-2022,6,1,7,4.994,2.444,8.041,256.92,1742.54,0
05-06-2022,6,1,7,4.971,2.548,9.352,256.92,1742.54,1
06-06-2022,6,0,6,5.04,2.36,8.966,256.92,1742.54,1
07-06-2022,6,0,6,4.448,2.573,8.627,256.92,1742.54,1
08-06-2022,6,0,5,4.926,2.131,8.351,256.92,1742.54,1
09-06-2022,6,0,7,5.379,2.121,9.235,256.92,1742.54,1
10-06-2022,6,0,6,5.009,2.1,8.276,256.92,1742.54,0
11-06-2022,6,1,9,5.637,2.545,9.412,256.92,1742.54,1
12-06-2022,6,1,7,4.551,2.343,8.645,256.92,1742.54,1
13-06-2022,6,0,6,4.725,3.122,9.49,256.92,1742.54,1
14-06-2022,6,0,7,5.587,2.877,9.453,256.92,1742.54,1
15-06-2022,6,0,6,4.586,2.606,9.323,256.92,1742.54,1
16-06-2022,6,0,6,3.804,2.534,7.535,256.92,1742.54,0
17-06-2022,6,0,5,4.18,2.39,8.017,256.92,1742.54,0
18-06-2022,6,1,8,5.627,2.692,10.518,256.92,1742.54,1
19-06-2022,6,1,6,4.961,2.449,8.086,256.92,1742.54,0
20-06-2022,6,0,6,3.574,2.412,6.803,256.92,1742.54,0
21-06-2022,6,0,7,4.711,1.872,8.26,256.92,1742.54,0
22-06-2022,6,0,5,4.136,2.189,6.834,256.92,1742.54,0
23-06-2022,6,0,6,5.309,2.328,8.32,256.92,1742.54,1
24-06-2022,6,0,6,4.64,2.175,8.785,256.92,1742.54,1
25-06-2022,6,1,6,5.588,2.233,9.157,256.92,1742.54,1
26-06-2022,6,1,8,5.652,2.69,10.72,256.92,1742.54,1
27-06-2022,6,0,6,4.637,2.63,8.353,256.92,1742.54,1
28-06-2022,6,0,5,3.789,2.39,7.552,256.92,1742.54,0
29-06-2022,6,0,5,4.034,2.523,8.273,256.92,1742.54,0
30-06-2022,6,0,5,4.885,2.528,9.102,256.92,1742.54,1
01-07-2022,7,0,5,3.334,2.21,6.942,230.73,1446.03,0
02-07-2022,7,1,7,4.191,2.658,8.09,230.73,1446.03,0
03-07-2022,7,1,5,4.244,1.776,7.613,230.73,1446.03,0
04-07-2022,7,0,4,3.302,2.085,7.438,230.73,1446.03,0
05-07-2022,7,0,4,3.896,2.049,7.75,230.73,1446.03,0
06-07-2022,7,0,5,3.315,2.759,7.321,230.73,1446.03,0
07-07-2022,7,0,4,2.675,2.301,6.079,230.73,1446.03,0
08-07-2022,7,0,4,3.054,1.8,6.077,230.73,1446.03,0
09-07-2022,7,1,7,4.593,2.678,8.262,230.73,1446.03,0
10-07-2022,7,1,5,4.448,2.573,8.58,230.73,1446.03,1
11-07-2022,7,0,4,2.454,2.173,6.453,230.73,1446.03,0
12-07-2022,7,0,5,3.351,2.507,7.329,230.73,1446.03,0
13-07-2022,7,0,4,2.741,1.451,6.38,230.73,1446.03,0
14-07-2022,7,0,5,3.023,1.49,6.723,230.73,1446.03,0
15-07-2022,7,0,5,3.588,1.946,7.157,230.73,1446.03,0
16-07-2022,7,1,5,4.348,2.345,8.474,230.73,1446.03,1
17-07-2022,7,1,6,3.929,2.86,7.929,230.73,1446.03,0
18-07-2022,7,0,4,3.037,1.862,6.255,230.73,1446.03,0
19-07-2022,7,0,5,3.036,2.044,7.089,230.73,1446.03,0
20-07-2022,7,0,5,4.407,2.327,8.002,230.73,1446.03,0
21-07-2022,7,0,5,3.361,2.152,7.608,230.73,1446.03,0
22-07-2022,7,0,4,2.764,2.035,6.744,230.73,1446.03,0
23-07-2022,7,1,7,4.879,2.374,9.054,230.73,1446.03,1
24-07-2022,7,1,7,4.893,2.894,8.818,230.73,1446.03,1
25-07-2022,7,0,5,3.967,2.635,7.977,230.73,1446.03,0
26-07-2022,7,0,5,4.085,2.307,8.15,230.73,1446.03,0
27-07-2022,7,0,4,3.383,2.696,7.185,230.73,1446.03,0
28-07-2022,7,0,4,2.96,2.353,6.737,230.73,1446.03,0
29-07-2022,7,0,5,3.169,2.646,7.616,230.73,1446.03,0
30-07-2022,7,1,6,4.083,2.142,7.498,230.73,1446.03,0
31-07-2022,7,1,6,4.038,2.204,7.403,230.73,1446.03,0
01-08-2022,8,0,4,3.596,2.001,6.377,225.48,1502.87,0
02-08-2022,8,0,5,3.25,2.274,6.869,225.48,1502.87,0
03-08-2022,8,0,4,3.489,2.218,7.516,225.48,1502.87,0
04-08-2022,8,0,4,3.371,2.297,6.819,225.48,1502.87,0
05-08-2022,8,0,4,2.661,2.792,6.96,225.48,1502.87,0
06-08-2022,8,1,6,3.513,2.616,7.539,225.48,1502.87,0
07-08-2022,8,1,7,3.855,2.346,7.434,225.48,1502.87,0
08-08-2022,8,0,4,2.929,2.199,6.963,225.48,1502.87,0
09-08-2022,8,0,4,3.154,2.651,7.962,225.48,1502.87,0
10-08-2022,8,0,5,2.991,2.535,7.428,225.48,1502.87,0
11-08-2022,8,0,5,3.531,2.748,7.501,225.48,1502.87,0
12-08-2022,8,0,4,2.889,2.055,7.241,225.48,1502.87,0
13-08-2022,8,1,5,4.153,2.087,8.141,225.48,1502.87,0
14-08-2022,8,1,6,4.247,2.191,7.755,225.48,1502.87,0
15-08-2022,8,0,5,3.944,2.179,7.313,225.48,1502.87,0
16-08-2022,8,0,4,2.71,1.881,6.539,225.48,1502.87,0
17-08-2022,8,0,5,4.133,2.389,8.092,225.48,1502.87,0
18-08-2022,8,0,4,2.862,2.294,6.316,225.48,1502.87,0
19-08-2022,8,0,4,2.564,2.602,6.607,225.48,1502.87,0
20-08-2022,8,1,6,4.113,1.872,7.322,225.48,1502.87,0
21-08-2022,8,1,7,5.646,2.217,9.033,225.48,1502.87,1
22-08-2022,8,0,4,3.458,2.442,7.806,225.48,1502.87,0
23-08-2022,8,0,4,3.341,2.255,7.409,225.48,1502.87,0
24-08-2022,8,0,5,3.568,2.313,7.716,225.48,1502.87,0
25-08-2022,8,0,5,2.942,2.679,7.451,225.48,1502.87,0
26-08-2022,8,0,4,3.23,1.897,6.261,225.48,1502.87,0
27-08-2022,8,1,4,3.901,1.981,7.141,225.48,1502.87,0
28-08-2022,8,1,5,4.774,2.046,8.903,225.48,1502.87,1
29-08-2022,8,0,5,3.207,1.696,6.446,225.48,1502.87,0
30-08-2022,8,0,5,3.099,2.34,6.351,225.48,1502.87,0
31-08-2022,8,0,4,2.634,2.043,6.264,225.48,1502.87,0
01-09-2022,9,0,4,3.156,1.98,6.898,217.03,1363.79,0
02-09-2022,9,0,4,3.217,1.926,6.853,217.03,1363.79,0
03-09-2022,9,1,6,3.719,2.395,7.239,217.03,1363.79,0
04-09-2022,9,1,4,4.081,1.96,8.296,217.03,1363.79,0
05-09-2022,9,0,5,3.343,2.366,6.609,217.03,1363.79,0
06-09-2022,9,0,4,3.505,2.338,7.387,217.03,1363.79,0
07-09-2022,9,0,5,3.735,2.212,8.142,217.03,1363.79,0
08-09-2022,9,0,4,3.138,2.091,6.966,217.03,1363.79,0
09-09-2022,9,0,4,2.685,2.256,6.775,217.03,1363.79,0
10-09-2022,9,1,6,3.868,2.391,7.338,217.03,1363.79,0
11-09-2022,9,1,6,4.905,2.799,9.343,217.03,1363.79,1
12-09-2022,9,0,4,3.166,2.295,6.946,217.03,1363.79,0
13-09-2022,9,0,5,3.948,2.629,7.625,217.03,1363.79,0
14-09-2022,9,0,5,3.449,2.483,7.778,217.03,1363.79,0
15-09-2022,9,0,4,3.401,1.804,6.377,217.03,1363.79,0
16-09-2022,9,0,5,3.625,2.133,6.978,217.03,1363.79,0
17-09-2022,9,1,6,3.711,2.386,7.77,217.03,1363.79,0
18-09-2022,9,1,4,4.023,2.461,7.927,217.03,1363.79,0
19-09-2022,9,0,5,2.755,2.878,7.201,217.03,1363.79,0
20-09-2022,9,0,5,3.136,2.155,6.709,217.03,1363.79,0
21-09-2022,9,0,4,3.356,2.217,7.638,217.03,1363.79,0
22-09-2022,9,0,4,2.69,2.44,6.26,217.03,1363.79,0
23-09-2022,9,0,4,3.324,2.183,6.821,217.03,1363.79,0
24-09-2022,9,1,4,3.301,2.693,7.686,217.03,1363.79,0
25-09-2022,9,1,5,4.507,1.896,7.508,217.03,1363.79,0
26-09-2022,9,0,4,2.834,2.403,6.324,217.03,1363.79,0
27-09-2022,9,0,5,2.839,2.5,6.894,217.03,1363.79,0
28-09-2022,9,0,5,2.676,2.646,7.169,217.03,1363.79,0
29-09-2022,9,0,5,3.018,2.319,7.236,217.03,1363.79,0
30-09-2022,9,0,4,2.337,2.467,6.341,217.03,1363.79,0
01-10-2022,10,1,7,4.131,2.425,7.787,222.51,1396.98,0
02-10-2022,10,1,5,4.49,2.06,8.16,222.51,1396.98,0
03-10-2022,10,0,4,3.025,1.916,6.667,222.51,1396.98,0
04-10-2022,10,0,5,2.779,1.868,6.252,222.51,1396.98,0
05-10-2022,10,0,4,3.191,2.068,7.253,222.51,1396.98,0
06-10-2022,10,0,4,3.155,2.293,6.542,222.51,1396.98,0
07-10-2022,10,0,4,3.883,2.138,7.242,222.51,1396.98,0
08-10-2022,10,1,6,4.516,2.459,8.913,222.51,1396.98,1
09-10-2022,10,1,4,4.022,2.57,7.503,222.51,1396.98,0
10-10-2022,10,0,4,3.462,2.045,6.791,222.51,1396.98,0
11-10-2022,10,0,5,3.196,3.002,7.405,222.51,1396.98,0
12-10-2022,10,0,4,3.07,2.427,6.371,222.51,1396.98,0
13-10-2022,10,0,4,3.764,2.141,7.33,222.51,1396.98,0
14-10-2022,10,0,4,2.446,2.134,6.379,222.51,1396.98,0
15-10-2022,10,1,5,4.437,1.998,7.998,222.51,1396.98,0
16-10-2022,10,1,6,4.156,2.392,8.368,222.51,1396.98,1
17-10-2022,10,0,5,3.133,1.652,6.762,222.51,1396.98,0
18-10-2022,10,0,4,2.879,2.577,6.802,222.51,1396.98,0
19-10-2022,10,0,4,3.161,1.355,7.075,222.51,1396.98,0
20-10-2022,10,0,4,3.083,2.213,6.658,222.51,1396.98,0
21-10-2022,10,0,5,3.084,1.957,6.456,222.51,1396.98,0
22-10-2022,10,1,6,3.919,2.19,7.326,222.51,1396.98,0
23-10-2022,10,1,6,3.438,2.228,7.384,222.51,1396.98,0
24-10-2022,10,0,5,2.96,2.878,7.222,222.51,1396.98,0
25-10-2022,10,0,4,2.895,1.869,6.232,222.51,1396.98,0
26-10-2022,10,0,5,3.31,2.574,7.302,222.51,1396.98,0
27-10-2022,10,0,5,4.035,2.648,8.092,222.51,1396.98,0
28-10-2022,10,0,4,2.854,1.498,5.915,222.51,1396.98,0
29-10-2022,10,1,5,3.641,2.115,7.076,222.51,1396.98,0
30-10-2022,10,1,6,3.914,2.845,8.098,222.51,1396.98,0
31-10-2022,10,0,5,3.311,1.906,7.146,222.51,1396.98,0
01-11-2022,11,0,5,3.485,3.159,8.027,236.38,1557.18,0
02-11-2022,11,0,5,3.541,2.795,7.989,236.38,1557.18,0
03-11-2022,11,0,4,3.431,2.682,7.257,236.38,1557.18,0
04-11-2022,11,0,4,3.488,2.721,7.531,236.38,1557.18,0
05-11-2022,11,1,7,4.238,3.103,8.348,236.38,1557.18,1
06-11-2022,11,1,6,5.021,2.613,9.876,236.38,1557.18,1
07-11-2022,11,0,5,3.108,2.722,7.88,236.38,1557.18,0
08-11-2022,11,0,5,3.294,2.911,7.943,236.38,1557.18,0
09-11-2022,11,0,5,3.768,2.853,8.981,236.38,1557.18,1
10-11-2022,11,0,4,3.327,2.805,7.94,236.38,1557.18,0
11-11-2022,11,0,4,2.204,2.484,6.119,236.38,1557.18,0
12-11-2022,11,1,4,3.902,2.89,8.441,236.38,1557.18,1
13-11-2022,11,1,5,4.395,2.838,9.277,236.38,1557.18,1
14-11-2022,11,0,5,2.713,2.326,6.187,236.38,1557.18,0
15-11-2022,11,0,4,3.4,2.541,6.972,236.38,1557.18,0
16-11-2022,11,0,4,3.256,2.431,7.349,236.38,1557.18,0
17-11-2022,11,0,5,3.724,2.527,7.516,236.38,1557.18,0
18-11-2022,11,0,4,2.823,2.557,5.976,236.38,1557.18,0
19-11-2022,11,1,6,4.598,3.084,8.685,236.38,1557.18,1
20-11-2022,11,1,6,4.264,2.712,8.351,236.38,1557.18,1
21-11-2022,11,0,4,3.806,2.768,8.093,236.38,1557.18,0
22-11-2022,11,0,4,4.214,2.718,8.463,236.38,1557.18,1
23-11-2022,11,0,4,3.715,2.466,8.483,236.38,1557.18,1
24-11-2022,11,0,5,3.442,2.697,7.556,236.38,1557.18,0
25-11-2022,11,0,5,4.178,3.059,8.848,236.38,1557.18,1
26-11-2022,11,1,5,4.291,2.845,7.986,236.38,1557.18,0
27-11-2022,11,1,5,3.687,2.965,8.14,236.38,1557.18,0
28-11-2022,11,0,5,3.234,3.182,8.05,236.38,1557.18,0
29-11-2022,11,0,5,3.555,2.93,7.435,236.38,1557.18,0
30-11-2022,11,0,4,3.43,2.124,6.68,236.38,1557.18,0
01-12-2022,12,0,5,2.8,2.881,7.377,241.23,1540.16,0
02-12-2022,12,0,4,2.663,2.515,6.459,241.23,1540.16,0
03-12-2022,12,1,4,3.763,3.243,8.465,241.23,1540.16,1
04-12-2022,12,1,7,4.564,3.12,9.4,241.23,1540.16,1
05-12-2022,12,0,4,3.365,2.521,8.201,241.23,1540.16,0
06-12-2022,12,0,5,3.307,2.97,7.688,241.23,1540.16,0
07-12-2022,12,0,4,2.766,2.727,7.701,241.23,1540.16,0
08-12-2022,12,0,4,3.795,2.185,6.696,241.23,1540.16,0
09-12-2022,12,0,5,2.821,3.059,7.439,241.23,1540.16,0
10-12-2022,12,1,4,4.421,2.578,8.365,241.23,1540.16,1
11-12-2022,12,1,6,4.496,3.326,9.109,241.23,1540.16,1
12-12-2022,12,0,4,3.612,2.663,8.038,241.23,1540.16,0
13-12-2022,12,0,5,3.072,3.232,7.718,241.23,1540.16,0
14-12-2022,12,0,5,3.193,2.927,6.81,241.23,1540.16,0
15-12-2022,12,0,4,3.122,2.992,6.979,241.23,1540.16,0
16-12-2022,12,0,4,2.909,2.552,7.25,241.23,1540.16,0
17-12-2022,12,1,6,4.29,3.006,8.141,241.23,1540.16,0
18-12-2022,12,1,7,4.982,2.482,9.264,241.23,1540.16,1
19-12-2022,12,0,5,2.731,2.762,7.043,241.23,1540.16,0
20-12-2022,12,0,4,2.837,2.255,6.524,241.23,1540.16,0
21-12-2022,12,0,5,2.944,2.457,6.868,241.23,1540.16,0
22-12-2022,12,0,5,3.212,2.533,7.451,241.23,1540.16,0
23-12-2022,12,0,5,3.196,2.998,7.223,241.23,1540.16,0
24-12-2022,12,1,6,4.509,2.856,8.882,241.23,1540.16,1
25-12-2022,12,1,6,4.213,2.909,8.166,241.23,1540.16,0
26-12-2022,12,0,5,3.371,2.748,7.684,241.23,1540.16,0
27-12-2022,12,0,5,3.409,3.124,8.292,241.23,1540.16,0
28-12-2022,12,0,4,3.198,2.701,7.465,241.23,1540.16,0
29-12-2022,12,0,4,3.381,2.775,7.899,241.23,1540.16,0
30-12-2022,12,0,5,3.201,2.629,7.05,241.23,1540.16,0
31-12-2022,12,1,6,4.859,3.245,9.579,241.23,1540.16,1
01-01-2023,1,1,4,4.917,3.067,9.389,233.33,1494.11,1
02-01-2023,1,0,4,3.382,2.689,7.45,233.33,1494.11,0
03-01-2023,1,0,4,3.191,2.525,6.896,233.33,1494.11,0
04-01-2023,1,0,5,3.5,2.315,7.142,233.33,1494.11,0
05-01-2023,1,0,5,2.81,2.539,6.404,233.33,1494.11,0
06-01-2023,1,0,4,3.172,2.05,6.044,233.33,1494.11,0
07-01-2023,1,1,7,4.057,2.727,8.004,233.33,1494.11,0
08-01-2023,1,1,5,4.254,2.907,8.911,233.33,1494.11,1
09-01-2023,1,0,5,2.959,2.785,7.338,233.33,1494.11,0
10-01-2023,1,0,4,2.962,3.397,7.356,233.33,1494.11,0
11-01-2023,1,0,4,2.351,2.589,6.278,233.33,1494.11,0
12-01-2023,1,0,5,2.781,2.665,7.223,233.33,1494.11,0
13-01-2023,1,0,5,3.392,3.119,7.832,233.33,1494.11,0
14-01-2023,1,1,7,4.002,2.422,7.357,233.33,1494.11,0
15-01-2023,1,1,5,4.476,2.355,9.234,233.33,1494.11,1
16-01-2023,1,0,5,2.868,2.999,7.3,233.33,1494.11,0
17-01-2023,1,0,5,3.431,2.741,7.207,233.33,1494.11,0
18-01-2023,1,0,4,2.795,2.648,7.012,233.33,1494.11,0
19-01-2023,1,0,5,3.404,2.519,7.389,233.33,1494.11,0
20-01-2023,1,0,4,2.486,2.772,6.141,233.33,1494.11,0
21-01-2023,1,1,6,4.019,2.658,8.214,233.33,1494.11,0
22-01-2023,1,1,6,3.862,2.922,8.677,233.33,1494.11,1
23-01-2023,1,0,4,3.453,2.352,7.212,233.33,1494.11,0
24-01-2023,1,0,4,3.285,2.645,6.606,233.33,1494.11,0
25-01-2023,1,0,5,2.757,3.407,7.801,233.33,1494.11,0
26-01-2023,1,0,5,3.169,2.673,7.583,233.33,1494.11,0
27-01-2023,1,0,5,2.941,2.76,6.966,233.33,1494.11,0
28-01-2023,1,1,4,4.28,2.639,8.187,233.33,1494.11,0
29-01-2023,1,1,5,4.559,2.852,9.814,233.33,1494.11,1
30-01-2023,1,0,5,2.673,2.94,6.85,233.33,1494.11,0
31-01-2023,1,0,5,3.581,2.877,7.509,233.33,1494.11,0
01-02-2023,2,0,5,2.921,2.384,6.815,202.03,1363.82,0
02-02-2023,2,0,4,2.999,2.146,6.875,202.03,1363.82,0
03-02-2023,2,0,5,3.263,2.33,7.306,202.03,1363.82,0
04-02-2023,2,1,5,4.777,2.236,7.526,202.03,1363.82,0
05-02-2023,2,1,7,3.948,1.956,7.14,202.03,1363.82,0
06-02-2023,2,0,4,3.434,2.989,8.384,202.03,1363.82,1
07-02-2023,2,0,4,2.631,2.418,6.68,202.03,1363.82,0
08-02-2023,2,0,4,2.604,1.906,5.516,202.03,1363.82,0
09-02-2023,2,0,5,3.261,2.369,7.627,202.03,1363.82,0
10-02-2023,2,0,4,3.109,1.796,6.791,202.03,1363.82,0
11-02-2023,2,1,7,3.217,2.352,6.95,202.03,1363.82,0
12-02-2023,2,1,7,4.814,2.055,8.721,202.03,1363.82,1
13-02-2023,2,0,5,2.394,2.285,6.979,202.03,1363.82,0
14-02-2023,2,0,5,3.192,1.826,6.096,202.03,1363.82,0
15-02-2023,2,0,5,3.781,2.417,7.92,202.03,1363.82,0
16-02-2023,2,0,4,3.984,2.405,8.683,202.03,1363.82,1
17-02-2023,2,0,5,3.105,2.052,6.918,202.03,1363.82,0
18-02-2023,2,1,5,3.477,2.348,7.023,202.03,1363.82,0
19-02-2023,2,1,6,4.716,2.136,8.448,202.03,1363.82,1
20-02-2023,2,0,4,3.446,2.354,7.848,202.03,1363.82,0
21-02-2023,2,0,4,2.904,1.993,5.991,202.03,1363.82,0
22-02-2023,2,0,4,2.854,2.437,6.779,202.03,1363.82,0
23-02-2023,2,0,4,2.813,1.657,5.873,202.03,1363.82,0
24-02-2023,2,0,4,2.962,1.899,6.108,202.03,1363.82,0
25-02-2023,2,1,7,4.476,2.167,8.24,202.03,1363.82,0
26-02-2023,2,1,6,3.974,2.461,7.895,202.03,1363.82,0
27-02-2023,2,0,5,3.074,2.467,7.298,202.03,1363.82,0
28-02-2023,2,0,4,3.357,2.284,7.597,202.03,1363.82,0
01-03-2023,3,0,4,2.507,2.047,5.545,222.78,1502.37,0
02-03-2023,3,0,4,2.95,1.361,5.838,222.78,1502.37,0
03-03-2023,3,0,4,2.43,2.212,6.121,222.78,1502.37,0
04-03-2023,3,1,6,4.243,2.636,8.46,222.78,1502.37,1
05-03-2023,3,1,5,3.274,3.104,7.872,222.78,1502.37,0
06-03-2023,3,0,5,3.606,2.173,6.887,222.78,1502.37,0
07-03-2023,3,0,4,2.574,2,6.656,222.78,1502.37,0
08-03-2023,3,0,4,2.391,2.296,6.939,222.78,1502.37,0
09-03-2023,3,0,4,2.955,2.123,6.797,222.78,1502.37,0
10-03-2023,3,0,5,3.934,2.683,8.356,222.78,1502.37,1
11-03-2023,3,1,4,4.184,1.958,7.694,222.78,1502.37,0
12-03-2023,3,1,7,3.581,2.425,7.894,222.78,1502.37,0
13-03-2023,3,0,5,2.713,2.563,5.799,222.78,1502.37,0
14-03-2023,3,0,4,2.942,2.293,6.733,222.78,1502.37,0
15-03-2023,3,0,4,3.995,2.548,7.814,222.78,1502.37,0
16-03-2023,3,0,5,2.874,2.169,6.601,222.78,1502.37,0
17-03-2023,3,0,5,2.878,2.679,7.494,222.78,1502.37,0
18-03-2023,3,1,7,4.961,2.001,8.47,222.78,1502.37,1
19-03-2023,3,1,4,3.978,1.713,7.047,222.78,1502.37,0
20-03-2023,3,0,4,3.521,2.584,7.044,222.78,1502.37,0
21-03-2023,3,0,4,2.809,2.202,6.467,222.78,1502.37,0
22-03-2023,3,0,4,3.059,2.476,7.304,222.78,1502.37,0
23-03-2023,3,0,4,3.626,2.23,7.02,222.78,1502.37,0
24-03-2023,3,0,4,3.042,2.198,5.939,222.78,1502.37,0
25-03-2023,3,1,6,4.649,2.002,9.061,222.78,1502.37,1
26-03-2023,3,1,5,4.205,2.292,8.131,222.78,1502.37,0
27-03-2023,3,0,5,2.834,2.708,6.953,222.78,1502.37,0
